group,pk,sk,exchange,attack,guesses,cardinality
S16,2,4,1247.1708,0.4141,123,20922789888000
S16,2,4,219.1814,0.1447,59,20922789888000
S16,2,4,197.5998,0.2814,126,20922789888000
S16,2,4,192.2757,0.2647,113,20922789888000
S16,2,4,171.833,0.231,84,20922789888000
S16,2,4,158.138,1.0335,299,20922789888000
S16,2,4,133.3528,0.192,82,20922789888000
S16,2,4,124.91,0.0528,14,20922789888000
S16,2,4,118.2349,0.4022,130,20922789888000
S16,2,4,127.1657,0.5108,202,20922789888000
S16,2,4,114.6254,0.5015,222,20922789888000
S16,2,4,119.7714,0.2033,86,20922789888000
S16,2,4,123.5735,0.4406,203,20922789888000
S16,2,4,129.826,0.4099,168,20922789888000
S16,2,4,161.2181,0.8039,236,20922789888000
S16,2,4,153.411,0.2172,58,20922789888000
S16,2,4,145.0332,0.4218,117,20922789888000
S16,2,4,115.6713,0.6316,216,20922789888000
S16,2,4,129.2948,0.3724,146,20922789888000
S16,2,4,124.0262,0.0967,21,20922789888000
S16,2,4,120.0137,0.559,267,20922789888000
S16,2,4,113.5221,0.2153,59,20922789888000
S16,2,4,117.9219,0.4106,107,20922789888000
S16,2,4,117.3448,0.5971,268,20922789888000
S16,2,4,114.5849,0.5494,238,20922789888000
S16,8,2,453.5227,0.5356,296,20922789888000
S16,8,2,472.2856,0.6375,366,20922789888000
S16,8,2,491.313,0.4699,193,20922789888000
S16,8,2,439.0535,0.5231,292,20922789888000
S16,8,2,517.8483,0.5233,244,20922789888000
S16,8,2,518.5462,0.727,339,20922789888000
S16,8,2,509.5441,0.4979,275,20922789888000
S16,8,2,480.3591,0.5713,239,20922789888000
S16,8,2,424.2161,0.1156,46,20922789888000
S16,8,2,456.8246,0.4473,249,20922789888000
S16,8,2,485.0595,0.2454,72,20922789888000
S16,8,2,470.1507,0.5069,284,20922789888000
S16,8,2,462.5627,0.7076,409,20922789888000
S16,8,2,470.7749,0.5594,316,20922789888000
S16,8,2,476.7769,0.488,277,20922789888000
S16,8,2,462.2049,0.4031,192,20922789888000
S16,8,2,458.264,0.4034,222,20922789888000
S16,8,2,425.3155,0.3285,176,20922789888000
S16,8,2,483.17,1.1732,440,20922789888000
S16,8,2,448.5073,0.4974,239,20922789888000
S16,8,2,446.6237,0.5535,318,20922789888000
S16,8,2,437.3498,0.498,238,20922789888000
S16,8,2,424.0671,0.8371,466,20922789888000
S16,8,2,497.2434,0.7255,311,20922789888000
S16,8,2,452.0605,0.9412,448,20922789888000
S16,2,6,104.2134,0.692,213,20922789888000
S16,2,6,118.0716,15.4452,4451,20922789888000
S16,2,6,121.4728,10.4512,3180,20922789888000
S16,2,6,124.4224,1.9386,766,20922789888000
S16,2,6,116.7606,0.2973,80,20922789888000
S16,2,6,107.027,0.6505,219,20922789888000
S16,2,6,120.4036,0.7806,222,20922789888000
S16,2,6,108.4375,2.8648,793,20922789888000
S16,2,6,110.6057,0.5884,230,20922789888000
S16,2,6,117.5846,3.2704,1285,20922789888000
S16,2,6,123.8357,5.531,1433,20922789888000
S16,2,6,123.5082,0.1701,55,20922789888000
S16,2,6,119.9935,9.2077,3757,20922789888000
S16,2,6,103.3386,2.05,770,20922789888000
S16,2,6,119.3639,0.5862,189,20922789888000
S16,2,6,108.0422,3.1642,1212,20922789888000
S16,2,6,105.6269,2.2889,780,20922789888000
S16,2,6,122.4649,3.3976,1223,20922789888000
S16,2,6,132.531,3.4801,1110,20922789888000
S16,2,6,121.7485,14.6374,4348,20922789888000
S16,2,6,116.3706,1.702,671,20922789888000
S16,2,6,109.1095,12.0919,3705,20922789888000
S16,2,6,127.06,13.9233,3734,20922789888000
S16,2,6,111.9599,0.6055,218,20922789888000
S16,2,6,110.1102,8.8018,2550,20922789888000
S16,8,3,482.419,8.5088,3930,20922789888000
S16,8,3,480.9731,2.6835,1159,20922789888000
S16,8,3,450.0866,7.1916,3840,20922789888000
S16,8,3,466.9458,15.0288,6330,20922789888000
S16,8,3,431.5002,11.7253,6404,20922789888000
S16,8,3,469.6433,6.3875,3381,20922789888000
S16,8,3,468.3847,7.1994,3974,20922789888000
S16,8,3,428.7267,5.4801,2864,20922789888000
S16,8,3,468.6514,3.3751,1357,20922789888000
S16,8,3,477.7532,7.5842,3142,20922789888000
S16,8,3,459.055,8.0574,4171,20922789888000
S16,8,3,430.3863,5.5491,3107,20922789888000
S16,8,3,425.326,13.1165,5471,20922789888000
S16,8,3,473.5119,3.7893,1688,20922789888000
S16,8,3,457.4328,3.3922,1869,20922789888000
S16,8,3,448.423,5.5775,2858,20922789888000
S16,8,3,431.6039,7.8844,3695,20922789888000
S16,8,3,436.6277,1.385,655,20922789888000
S16,8,3,465.2391,9.1624,4992,20922789888000
S16,8,3,465.8812,7.6803,4169,20922789888000
S16,8,3,424.6811,12.0103,4601,20922789888000
S16,8,3,450.6178,7.9024,3809,20922789888000
S16,8,3,450.1941,3.6527,1896,20922789888000
S16,8,3,469.9504,11.2713,4282,20922789888000
S16,8,3,449.0386,0.7699,269,20922789888000
S16,2,8,112.1206,236.4337,72915,20922789888000
S16,2,8,116.8633,43.1369,14865,20922789888000
S16,2,8,106.3187,3.1143,852,20922789888000
S16,2,8,121.5406,46.6795,13975,20922789888000
S16,2,8,103.5537,27.6128,8190,20922789888000
S16,2,8,118.3728,14.4238,5063,20922789888000
S16,2,8,126.7235,151.7897,49035,20922789888000
S16,2,8,116.0911,223.8126,72749,20922789888000
S16,2,8,106.9275,59.7757,16124,20922789888000
S16,2,8,115.6225,4.4802,1361,20922789888000
S16,2,8,102.34,8.2305,2808,20922789888000
S16,2,8,110.4554,108.014,33459,20922789888000
S16,2,8,126.5646,39.3014,10236,20922789888000
S16,2,8,126.8302,9.8573,3405,20922789888000
S16,2,8,129.1866,9.3211,3193,20922789888000
S16,2,8,109.9769,11.396,2984,20922789888000
S16,2,8,108.0468,11.9287,3308,20922789888000
S16,2,8,112.1933,55.1534,13585,20922789888000
S16,2,8,130.2004,166.4625,50945,20922789888000
S16,2,8,123.2915,59.4462,20190,20922789888000
S16,2,8,117.3509,15.5514,5328,20922789888000
S16,2,8,119.0748,40.2039,13643,20922789888000
S16,2,8,103.5258,17.0545,5246,20922789888000
S16,2,8,116.639,2.4534,835,20922789888000
S16,2,8,113.0647,11.0716,3350,20922789888000
S16,8,4,438.2442,133.6013,54533,20922789888000
S16,8,4,476.9941,68.4884,30003,20922789888000
S16,8,4,495.1196,206.6694,95123,20922789888000
S16,8,4,448.8775,71.4092,31237,20922789888000
S16,8,4,423.9967,82.494,31393,20922789888000
S16,8,4,487.6893,161.1358,69752,20922789888000
S16,8,4,454.4239,52.6954,25090,20922789888000
S16,8,4,427.8403,99.6685,36398,20922789888000
S16,8,4,479.8233,121.048,53118,20922789888000
S16,8,4,445.2748,159.2364,78008,20922789888000
S16,8,4,429.8786,8.8907,4307,20922789888000
S16,8,4,453.6898,65.5954,29852,20922789888000
S16,8,4,463.4205,162.132,72010,20922789888000
S16,8,4,435.7445,140.1621,56479,20922789888000
S16,8,4,457.087,230.1796,102252,20922789888000
S16,8,4,432.9317,131.6465,53573,20922789888000
S16,8,4,435.1673,283.4746,125226,20922789888000
S16,8,4,422.1895,100.8656,42353,20922789888000
S16,8,4,463.9073,124.3954,53354,20922789888000
S16,8,4,487.1489,83.2109,38343,20922789888000
S16,8,4,477.5926,150.3292,57031,20922789888000
S16,8,4,468.9716,204.2068,89133,20922789888000
S16,8,4,468.4474,70.747,33122,20922789888000
S16,8,4,446.3494,138.2167,65812,20922789888000
S16,8,4,427.9959,52.9332,22737,20922789888000
S16,2,10,120.4255,176.5088,46400,20922789888000
S16,2,10,111.2323,1855.1896,497558,20922789888000
S16,2,10,111.9515,569.4951,158713,20922789888000
S16,2,10,119.7202,554.8129,159002,20922789888000
S16,2,10,127.9125,568.0873,160032,20922789888000
S16,2,10,125.3935,757.6548,195752,20922789888000
S16,2,10,115.324,3534.9301,974522,20922789888000
S16,2,10,163.189,803.7425,226391,20922789888000
S16,2,10,137.324,655.1284,177696,20922789888000
S16,2,10,113.0214,665.4926,191276,20922789888000
S16,2,10,126.5437,206.7006,55224,20922789888000
S16,2,10,121.4185,191.1395,53642,20922789888000
S16,2,10,134.365,686.9356,198221,20922789888000
S16,2,10,121.6492,49.8033,13801,20922789888000
S16,2,10,146.4012,94.5435,21894,20922789888000
S16,2,10,121.0982,195.0854,53280,20922789888000
S16,2,10,111.8265,4078.7178,1125155,20922789888000
S16,2,10,111.164,73.9867,21998,20922789888000
S16,2,10,105.6593,191.5143,57082,20922789888000
S16,2,10,145.336,304.2923,87345,20922789888000
S16,2,10,142.3633,185.7298,45148,20922789888000
S16,2,10,126.5997,167.1077,47421,20922789888000
S16,2,10,120.053,159.3653,44804,20922789888000
S16,2,10,136.5174,4.8073,1364,20922789888000
S16,2,10,129.7633,45.0658,11706,20922789888000
S16,8,5,516.0908,2156.6129,870542,20922789888000
S16,8,5,498.8726,246.3553,103620,20922789888000
S16,8,5,470.7315,2471.4161,991508,20922789888000
S16,8,5,464.1573,3654.5847,1401820,20922789888000
S16,8,5,474.404,3306.3821,1360789,20922789888000
S16,8,5,538.112,3392.7044,1343236,20922789888000
S16,8,5,508.1091,3800.3726,1576242,20922789888000
S16,8,5,498.6166,166.5814,70964,20922789888000
S16,8,5,519.3757,3005.9842,1216217,20922789888000
S16,8,5,456.0137,97.5568,38306,20922789888000
S16,8,5,500.6836,171.7253,68914,20922789888000
S16,8,5,529.2707,2041.5294,831041,20922789888000
S16,8,5,572.9348,191.4032,69682,20922789888000
S16,8,5,504.7859,2993.3093,1224146,20922789888000
S16,8,5,509.1212,2360.5101,954684,20922789888000
S16,8,5,544.1549,2277.4877,892198,20922789888000
S16,8,5,458.4141,2472.3467,1020047,20922789888000
S16,8,5,542.1601,445.1462,185624,20922789888000
S16,8,5,525.3179,2182.7507,885803,20922789888000
S16,8,5,548.8169,1720.8208,682663,20922789888000
S16,8,5,442.8662,2018.9184,844381,20922789888000
S16,8,5,551.0396,295.5863,116264,20922789888000
S16,8,5,438.9223,2150.4802,907039,20922789888000
S16,8,5,573.5753,557.841,219081,20922789888000
S16,8,5,453.5846,2426.3385,987024,20922789888000
S16,2,12,141.1743,3654.2061,869576,20922789888000
S16,2,12,131.7603,681.377,175136,20922789888000
S16,2,12,140.7453,12691.6874,3070513,20922789888000
S16,2,12,142.2716,23592.9085,5753436,20922789888000
S16,2,12,130.886,737.8277,177608,20922789888000
S16,2,12,138.8416,872.0457,219873,20922789888000
S16,2,12,131.7989,728.513,179808,20922789888000
S16,2,12,144.9434,3676.248,890243,20922789888000
S16,2,12,130.1202,3694.6898,889501,20922789888000
S16,2,12,143.5625,3290.5066,711029,20922789888000
S16,2,12,154.8835,1483.8766,348164,20922789888000
S16,2,12,141.5502,3688.1197,868398,20922789888000
S16,2,12,127.6061,5797.8789,1411492,20922789888000
S16,2,12,147.6806,812.4697,185356,20922789888000
S16,2,12,150.1383,2873.1228,689891,20922789888000
S16,2,12,164.9863,188.32,43730,20922789888000
S16,2,12,118.3809,40923.988,9879206,20922789888000
S16,2,12,122.5786,12071.0703,2925634,20922789888000
S16,2,12,135.663,12349.0691,2984986,20922789888000
S16,2,12,139.0238,3506.229,868179,20922789888000
S16,2,12,134.9634,919.7349,219399,20922789888000
S16,2,12,143.2915,3149.8642,760462,20922789888000
S16,2,12,152.2086,3519.157,851898,20922789888000
S16,2,12,132.8754,3531.1389,869458,20922789888000
S16,2,12,140.4946,2545.6049,605222,20922789888000
S16,8,6,570.7413,11134.0222,4114442,20922789888000
S16,8,6,529.2103,20274.7844,7489284,20922789888000
S16,8,6,551.1307,3183.1938,1189094,20922789888000
S16,8,6,566.7061,13362.3362,4926587,20922789888000
S16,8,6,585.0343,15116.0278,5619064,20922789888000
S16,8,6,566.9336,15772.4157,5895204,20922789888000
S16,8,6,529.2934,2941.9574,1119595,20922789888000
S16,8,6,546.4579,61422.5659,22837506,20922789888000
S16,8,6,560.4026,68755.4187,25457141,20922789888000
S16,8,6,565.7918,34697.7256,12796024,20922789888000
S16,8,6,566.6558,72846.2594,27112762,20922789888000
S16,8,6,570.0427,1775.2977,649895,20922789888000
S16,8,6,540.5403,25286.3791,9402652,20922789888000
S16,8,6,603.9271,42904.6674,15934228,20922789888000
S16,8,6,535.9643,2987.0846,1097746,20922789888000
S16,8,6,587.0618,43253.7331,15896043,20922789888000
S16,8,6,573.7679,34295.4618,12659366,20922789888000
S16,8,6,566.2135,32227.1999,11969119,20922789888000
S16,8,6,554.9269,42641.4063,15922446,20922789888000
S16,8,6,587.7376,74998.6643,27410919,20922789888000
S16,8,6,542.1648,24965.5721,9134906,20922789888000
S16,8,6,576.1576,38210.2494,13923348,20922789888000
S16,8,6,549.8937,6220.7629,2296696,20922789888000
S16,8,6,605.7237,33487.3113,12144941,20922789888000
S16,8,6,499.8611,17985.5311,6476459,20922789888000
S16,2,14,145.6381,1041.6589,222808,20922789888000
S16,2,14,133.2183,3345.8321,743060,20922789888000
S16,2,14,137.0176,26503.2166,5619776,20922789888000
S16,2,14,154.2944,52986.0459,11446193,20922789888000
S16,2,14,156.7632,54445.9773,11905276,20922789888000
S16,2,14,151.4833,3261.8961,708268,20922789888000
S16,2,14,111.4642,16363.5378,3514477,20922789888000
S16,2,14,146.589,15988.9928,3519702,20922789888000
S16,2,14,133.3774,16175.671,3511417,20922789888000
S16,2,14,127.5504,4078.1757,869872,20922789888000
S16,2,14,134.1012,842825.4311,182735433,20922789888000
S16,2,14,130.5815,102195.2256,22168053,20922789888000
S16,2,14,130.18,789.0301,176188,20922789888000
S16,2,14,144.2417,13703.5067,2975394,20922789888000
S16,2,14,161.8977,1566.5218,349399,20922789888000
S16,2,14,142.226,51835.2822,11358640,20922789888000
S16,2,14,143.7549,3991.8465,871477,20922789888000
S16,2,14,136.1659,25832.5566,5684534,20922789888000
S16,2,14,148.1351,3266.3304,697704,20922789888000
S16,2,14,142.3676,25914.8397,5520395,20922789888000
S16,2,14,133.2344,3506.9078,747487,20922789888000
S16,2,14,149.9957,15673.7858,3429721,20922789888000
S16,2,14,147.708,864.9154,174779,20922789888000
S16,2,14,162.8426,25642.4718,5556696,20922789888000
S16,2,14,165.629,210259.4661,45715642,20922789888000
S16,8,7,549.4413,660962.4609,223934607,20922789888000
S16,8,7,538.1744,42332.9619,14306982,20922789888000
S16,8,7,545.3507,55186.314,18541004,20922789888000
S16,8,7,563.1021,807496.6788,271235150,20922789888000
S16,8,7,554.9818,358111.271,120406504,20922789888000
S16,8,7,589.0846,629720.4326,211881070,20922789888000
S16,8,7,563.5894,672786.0983,225448992,20922789888000
S16,8,7,558.3827,775883.0879,261757018,20922789888000
S16,8,7,598.4258,526710.576,177446350,20922789888000
S16,8,7,554.8797,25468.4751,8739514,20922789888000
S16,8,7,535.3659,51980.6436,17623018,20922789888000
S16,8,7,517.3246,829222.7446,282254340,20922789888000
S16,8,7,496.5637,214257.8999,72861335,20922789888000
S16,8,7,537.9464,611845.7886,207180545,20922789888000
S16,8,7,541.9962,641767.1364,217806807,20922789888000
S16,8,7,566.3229,374854.5502,127541191,20922789888000
S16,8,7,553.5918,758400.579,259478273,20922789888000
S16,8,7,558.3618,494689.7951,169029206,20922789888000
S16,8,7,591.8295,274526.2738,93389470,20922789888000
S16,8,7,558.8142,788660.8237,267947440,20922789888000
S16,8,7,561.1528,725096.4616,246756534,20922789888000
S16,8,7,566.1153,84364.9363,28753300,20922789888000
S16,8,7,556.5575,655825.764,223850604,20922789888000
S16,8,7,559.9278,994173.0049,336853745,20922789888000
S16,8,7,580.822,85702.8721,29065099,20922789888000
Rubik,2,4,297.7909,0.9016,272,43252003274489856000
Rubik,2,4,298.0562,0.0779,22,43252003274489856000
Rubik,2,4,299.3727,0.247,86,43252003274489856000
Rubik,2,4,278.2155,0.931,343,43252003274489856000
Rubik,2,4,263.2579,0.455,167,43252003274489856000
Rubik,2,4,277.2953,0.167,56,43252003274489856000
Rubik,2,4,272.9842,0.4074,150,43252003274489856000
Rubik,2,4,263.4933,0.2226,77,43252003274489856000
Rubik,2,4,263.4999,0.5597,209,43252003274489856000
Rubik,2,4,294.7559,0.1656,57,43252003274489856000
Rubik,2,4,268.8139,0.2715,99,43252003274489856000
Rubik,2,4,228.9741,0.0654,18,43252003274489856000
Rubik,2,4,276.2142,0.6974,256,43252003274489856000
Rubik,2,4,253.0624,0.6307,235,43252003274489856000
Rubik,2,4,248.4781,0.2567,91,43252003274489856000
Rubik,2,4,249.6984,0.277,78,43252003274489856000
Rubik,2,4,252.5729,0.6853,259,43252003274489856000
Rubik,2,4,268.0994,0.1556,29,43252003274489856000
Rubik,2,4,260.7094,0.2576,92,43252003274489856000
Rubik,2,4,240.9678,0.2487,91,43252003274489856000
Rubik,2,4,269.1758,0.5696,213,43252003274489856000
Rubik,2,4,250.1455,0.0995,31,43252003274489856000
Rubik,2,4,268.0231,0.8076,299,43252003274489856000
Rubik,2,4,255.5783,0.1532,50,43252003274489856000
Rubik,2,4,261.4815,0.4143,151,43252003274489856000
Rubik,8,2,1017.6872,0.519,235,43252003274489856000
Rubik,8,2,1016.5944,0.5779,262,43252003274489856000
Rubik,8,2,1031.8207,0.597,269,43252003274489856000
Rubik,8,2,1017.1766,0.4201,139,43252003274489856000
Rubik,8,2,1085.8456,0.9469,438,43252003274489856000
Rubik,8,2,1001.9565,0.5316,234,43252003274489856000
Rubik,8,2,997.9628,0.5153,227,43252003274489856000
Rubik,8,2,971.5284,0.6619,303,43252003274489856000
Rubik,8,2,1008.2297,0.4832,210,43252003274489856000
Rubik,8,2,982.0186,0.4661,204,43252003274489856000
Rubik,8,2,1063.9006,0.217,82,43252003274489856000
Rubik,8,2,1040.8349,0.491,215,43252003274489856000
Rubik,8,2,976.8296,0.7357,338,43252003274489856000
Rubik,8,2,941.1179,0.437,150,43252003274489856000
Rubik,8,2,1090.8109,0.825,301,43252003274489856000
Rubik,8,2,974.8293,0.6376,281,43252003274489856000
Rubik,8,2,1046.0967,1.0118,405,43252003274489856000
Rubik,8,2,1022.6836,0.9051,403,43252003274489856000
Rubik,8,2,1044.8408,0.7917,368,43252003274489856000
Rubik,8,2,973.6159,0.442,192,43252003274489856000
Rubik,8,2,1033.5482,0.3485,143,43252003274489856000
Rubik,8,2,992.04,1.129,419,43252003274489856000
Rubik,8,2,1061.5741,0.528,235,43252003274489856000
Rubik,8,2,1138.3713,0.1659,46,43252003274489856000
Rubik,8,2,1062.6744,0.8383,385,43252003274489856000
Rubik,2,6,279.1126,2.5744,789,43252003274489856000
Rubik,2,6,241.2347,3.4992,1051,43252003274489856000
Rubik,2,6,261.9669,2.9713,918,43252003274489856000
Rubik,2,6,237.3039,2.6547,641,43252003274489856000
Rubik,2,6,271.9564,4.9439,1213,43252003274489856000
Rubik,2,6,278.7653,4.2381,1306,43252003274489856000
Rubik,2,6,273.9918,11.4999,2794,43252003274489856000
Rubik,2,6,263.9676,10.1253,3075,43252003274489856000
Rubik,2,6,272.3712,9.4873,2981,43252003274489856000
Rubik,2,6,248.7567,4.1428,1271,43252003274489856000
Rubik,2,6,257.951,5.0161,1475,43252003274489856000
Rubik,2,6,247.9757,0.2937,85,43252003274489856000
Rubik,2,6,260.1494,2.8625,865,43252003274489856000
Rubik,2,6,233.3222,2.9062,884,43252003274489856000
Rubik,2,6,242.7531,7.9698,2407,43252003274489856000
Rubik,2,6,252.2266,2.591,793,43252003274489856000
Rubik,2,6,253.4764,3.6389,887,43252003274489856000
Rubik,2,6,253.3525,1.3239,322,43252003274489856000
Rubik,2,6,258.6345,2.8424,865,43252003274489856000
Rubik,2,6,297.2376,15.0846,3843,43252003274489856000
Rubik,2,6,279.6527,2.2205,656,43252003274489856000
Rubik,2,6,260.6732,2.4554,753,43252003274489856000
Rubik,2,6,244.8981,4.5424,1419,43252003274489856000
Rubik,2,6,293.322,0.2913,84,43252003274489856000
Rubik,2,6,248.4926,19.0109,4711,43252003274489856000
Rubik,8,3,998.7219,2.692,888,43252003274489856000
Rubik,8,3,1123.3152,7.723,3266,43252003274489856000
Rubik,8,3,1022.79,6.2804,2682,43252003274489856000
Rubik,8,3,1014.6632,5.3529,2234,43252003274489856000
Rubik,8,3,1027.751,13.1236,5605,43252003274489856000
Rubik,8,3,993.8779,3.0074,1234,43252003274489856000
Rubik,8,3,1068.1473,11.4531,4511,43252003274489856000
Rubik,8,3,996.3221,15.1205,6347,43252003274489856000
Rubik,8,3,1041.4629,4.9706,2122,43252003274489856000
Rubik,8,3,1040.3108,0.6809,266,43252003274489856000
Rubik,8,3,1077.298,0.7008,278,43252003274489856000
Rubik,8,3,1076.4697,8.9652,3857,43252003274489856000
Rubik,8,3,1051.8553,14.8943,5654,43252003274489856000
Rubik,8,3,1041.2458,4.1871,1425,43252003274489856000
Rubik,8,3,1149.4761,11.2794,4749,43252003274489856000
Rubik,8,3,1023.3637,7.6897,3306,43252003274489856000
Rubik,8,3,1068.3073,6.5094,2654,43252003274489856000
Rubik,8,3,1094.0611,15.8565,5622,43252003274489856000
Rubik,8,3,1010.7595,4.9011,2083,43252003274489856000
Rubik,8,3,1029.896,5.9028,2493,43252003274489856000
Rubik,8,3,1101.6091,10.7021,4532,43252003274489856000
Rubik,8,3,1047.6691,15.8092,5455,43252003274489856000
Rubik,8,3,1001.222,5.6434,2392,43252003274489856000
Rubik,8,3,1093.2873,11.7627,5038,43252003274489856000
Rubik,8,3,1050.8499,7.548,3215,43252003274489856000
Rubik,2,8,291.6657,13.3012,3391,43252003274489856000
Rubik,2,8,257.0274,46.9494,12208,43252003274489856000
Rubik,2,8,293.8529,49.1176,12762,43252003274489856000
Rubik,2,8,251.2501,60.987,12349,43252003274489856000
Rubik,2,8,280.7991,6.5525,1650,43252003274489856000
Rubik,2,8,265.9155,3.3266,856,43252003274489856000
Rubik,2,8,258.2479,39.4177,10250,43252003274489856000
Rubik,2,8,260.5944,19.5963,5102,43252003274489856000
Rubik,2,8,236.3145,10.5304,2716,43252003274489856000
Rubik,2,8,244.4575,21.5701,5454,43252003274489856000
Rubik,2,8,266.4341,84.009,21146,43252003274489856000
Rubik,2,8,256.4461,13.2919,3306,43252003274489856000
Rubik,2,8,249.8785,210.8421,50942,43252003274489856000
Rubik,2,8,269.1863,13.4586,3466,43252003274489856000
Rubik,2,8,291.7521,40.5406,9451,43252003274489856000
Rubik,2,8,286.6872,350.4972,79970,43252003274489856000
Rubik,2,8,255.7357,119.4804,30407,43252003274489856000
Rubik,2,8,234.9849,45.2404,11898,43252003274489856000
Rubik,2,8,256.4392,220.7482,54817,43252003274489856000
Rubik,2,8,258.1243,1.6557,339,43252003274489856000
Rubik,2,8,260.9836,55.4574,13866,43252003274489856000
Rubik,2,8,279.3739,84.9853,19785,43252003274489856000
Rubik,2,8,283.3935,52.1496,12609,43252003274489856000
Rubik,2,8,276.4291,22.375,5545,43252003274489856000
Rubik,2,8,281.7215,5.2892,1358,43252003274489856000
Rubik,8,4,1087.3685,27.0184,10299,43252003274489856000
Rubik,8,4,1086.0997,149.9859,51237,43252003274489856000
Rubik,8,4,1144.3698,123.5445,42436,43252003274489856000
Rubik,8,4,1053.0918,145.9721,51019,43252003274489856000
Rubik,8,4,1067.7456,174.1042,65843,43252003274489856000
Rubik,8,4,1029.131,5.9886,2245,43252003274489856000
Rubik,8,4,1024.3796,118.8536,44196,43252003274489856000
Rubik,8,4,1028.7021,242.6796,87597,43252003274489856000
Rubik,8,4,1042.1633,26.5202,10073,43252003274489856000
Rubik,8,4,1030.7017,48.2917,15521,43252003274489856000
Rubik,8,4,1104.6487,192.2567,69633,43252003274489856000
Rubik,8,4,1076.9389,195.3889,70932,43252003274489856000
Rubik,8,4,1055.5815,192.3993,71874,43252003274489856000
Rubik,8,4,1025.8297,288.5515,103981,43252003274489856000
Rubik,8,4,990.362,97.3339,37195,43252003274489856000
Rubik,8,4,1000.3944,146.0631,55323,43252003274489856000
Rubik,8,4,1009.4848,152.6463,58186,43252003274489856000
Rubik,8,4,999.8844,64.35,24590,43252003274489856000
Rubik,8,4,1058.2397,267.0128,91971,43252003274489856000
Rubik,8,4,1073.4921,267.6629,98486,43252003274489856000
Rubik,8,4,1004.97,145.211,52722,43252003274489856000
Rubik,8,4,992.9525,286.8101,103102,43252003274489856000
Rubik,8,4,1042.7853,182.5683,68914,43252003274489856000
Rubik,8,4,1047.322,164.6132,57222,43252003274489856000
Rubik,8,4,1038.865,130.3872,49160,43252003274489856000
Rubik,2,10,261.7109,406.3791,90205,43252003274489856000
Rubik,2,10,271.2809,223.3318,47324,43252003274489856000
Rubik,2,10,264.1593,100.5893,22893,43252003274489856000
Rubik,2,10,270.958,234.0259,47511,43252003274489856000
Rubik,2,10,265.7246,38.0507,5443,43252003274489856000
Rubik,2,10,276.4298,50.025,11670,43252003274489856000
Rubik,2,10,283.2389,1052.632,220865,43252003274489856000
Rubik,2,10,268.0864,405.9107,86981,43252003274489856000
Rubik,2,10,298.2176,61.4882,11521,43252003274489856000
Rubik,2,10,275.0617,404.4144,85935,43252003274489856000
Rubik,2,10,302.4444,962.3635,207258,43252003274489856000
Rubik,2,10,281.7267,69.2604,15011,43252003274489856000
Rubik,2,10,286.9676,2319.6845,506815,43252003274489856000
Rubik,2,10,275.0906,28.1876,5436,43252003274489856000
Rubik,2,10,273.3209,217.6326,45486,43252003274489856000
Rubik,2,10,265.6389,878.1215,192234,43252003274489856000
Rubik,2,10,293.7337,4356.0889,940965,43252003274489856000
Rubik,2,10,268.0229,855.3479,184256,43252003274489856000
Rubik,2,10,278.2665,62.4082,13567,43252003274489856000
Rubik,2,10,273.6482,250.8682,54589,43252003274489856000
Rubik,2,10,264.954,249.9229,55729,43252003274489856000
Rubik,2,10,267.7306,943.6325,202726,43252003274489856000
Rubik,2,10,258.3691,887.2575,197209,43252003274489856000
Rubik,2,10,267.0567,2318.4704,497149,43252003274489856000
Rubik,2,10,246.4063,936.5646,197205,43252003274489856000
Rubik,8,5,1033.7891,4926.62,1592080,43252003274489856000
Rubik,8,5,1101.3742,1571.307,509590,43252003274489856000
Rubik,8,5,1083.099,751.99,234477,43252003274489856000
Rubik,8,5,1089.447,4414.4107,1386002,43252003274489856000
Rubik,8,5,1050.6165,3107.8436,990893,43252003274489856000
Rubik,8,5,1090.3374,4408.0406,1375042,43252003274489856000
Rubik,8,5,1081.9463,529.1629,168909,43252003274489856000
Rubik,8,5,1072.3505,533.685,166798,43252003274489856000
Rubik,8,5,1117.9521,828.1305,261016,43252003274489856000
Rubik,8,5,1074.3767,2329.0281,745420,43252003274489856000
Rubik,8,5,1074.0399,3400.0007,1065322,43252003274489856000
Rubik,8,5,1083.1327,2611.0401,812011,43252003274489856000
Rubik,8,5,1085.5918,117.5925,35508,43252003274489856000
Rubik,8,5,1050.1335,4415.7882,1405335,43252003274489856000
Rubik,8,5,1127.5027,3312.7085,1050566,43252003274489856000
Rubik,8,5,1086.0351,4330.403,1371236,43252003274489856000
Rubik,8,5,1067.9615,5788.932,1798948,43252003274489856000
Rubik,8,5,1154.3886,936.6133,294557,43252003274489856000
Rubik,8,5,1068.9868,4179.5305,1343332,43252003274489856000
Rubik,8,5,1134.6967,2423.0568,764724,43252003274489856000
Rubik,8,5,1086.6517,666.9617,211324,43252003274489856000
Rubik,8,5,1077.2855,245.2732,82089,43252003274489856000
Rubik,8,5,1034.251,2140.1583,683681,43252003274489856000
Rubik,8,5,1083.0024,1111.4689,335980,43252003274489856000
Rubik,8,5,1012.8807,1893.103,582230,43252003274489856000
Rubik,2,12,287.5968,14015.8281,2549090,43252003274489856000
Rubik,2,12,301.2507,1224.1444,218472,43252003274489856000
Rubik,2,12,296.1402,4161.5805,744110,43252003274489856000
