group,pk,sk,exchange,attack,guesses,cardinality
Quaternion,2,2,52.756,0.007,2,8
Quaternion,2,2,39.873,0.009,2,8
Quaternion,2,2,42.098,0.008,3,8
Quaternion,2,2,35.17,0.01,4,8
Quaternion,2,2,63.455,0.01,3,8
Quaternion,2,2,39.379,0.008,3,8
Quaternion,2,2,41.398,0.007,3,8
Quaternion,2,2,77.995,0.008,2,8
Quaternion,2,2,41.424,0.006,2,8
Quaternion,2,2,43.82,0.007,2,8
Quaternion,2,2,36.774,0.009,2,8
Quaternion,2,2,53.032,0.007,2,8
Quaternion,2,2,35.051,0.007,3,8
Quaternion,2,2,36.365,0.01,3,8
Quaternion,2,3,36.496,0.008,2,8
Quaternion,2,3,35.531,0.008,3,8
Quaternion,2,3,35.555,0.007,3,8
Quaternion,2,3,52.149,0.01,3,8
Quaternion,2,3,32.54,0.007,2,8
Quaternion,2,3,32.527,0.007,2,8
Quaternion,2,3,43.339,0.009,2,8
Quaternion,2,3,44.573,0.009,3,8
Quaternion,2,3,35.045,0.008,3,8
Quaternion,2,3,36.594,0.01,3,8
Quaternion,2,3,41.408,0.008,3,8
Quaternion,2,3,70.372,0.006,2,8
Quaternion,2,3,33.735,0.01,2,8
Quaternion,2,3,52.695,0.007,3,8
Quaternion,2,3,44.455,0.008,2,8
Quaternion,2,3,36.555,0.01,3,8
Quaternion,2,3,44.462,0.007,2,8
